bar_name,alcohol_type,brand_name,date,consumed_(ml)
Anderson's Bar,Whiskey,Jim Beam,2023-03-31 12:56:00,0.0
Anderson's Bar,Whiskey,Jim Beam,2023-04-07 17:45:00,376.15
Anderson's Bar,Whiskey,Jim Beam,2023-04-20 20:30:00,174.09
Anderson's Bar,Whiskey,Jim Beam,2023-04-21 13:49:00,154.74
Anderson's Bar,Whiskey,Jim Beam,2023-04-24 14:00:00,248.22
Anderson's Bar,Whiskey,Jim Beam,2023-04-29 21:20:00,461.19
Anderson's Bar,Whiskey,Jim Beam,2023-04-30 19:07:00,513.25
Anderson's Bar,Whiskey,Jim Beam,2023-05-01 12:31:00,488.4
Anderson's Bar,Whiskey,Jim Beam,2023-05-04 13:44:00,477.03
Anderson's Bar,Whiskey,Jim Beam,2023-05-08 19:49:00,222.14
Anderson's Bar,Whiskey,Jim Beam,2023-05-10 21:58:00,103.79
Anderson's Bar,Whiskey,Jim Beam,2023-05-13 16:42:00,505.67
Anderson's Bar,Whiskey,Jim Beam,2023-05-16 14:07:00,97.99
Anderson's Bar,Whiskey,Jim Beam,2023-05-25 11:14:00,0.0
Anderson's Bar,Whiskey,Jim Beam,2023-05-28 14:18:00,347.58
Anderson's Bar,Whiskey,Jim Beam,2023-06-02 11:11:00,478.82
Anderson's Bar,Whiskey,Jim Beam,2023-06-07 10:43:00,560.78
Anderson's Bar,Whiskey,Jim Beam,2023-06-08 17:35:00,123.64
Anderson's Bar,Whiskey,Jim Beam,2023-06-12 14:39:00,0.0
Anderson's Bar,Whiskey,Jim Beam,2023-06-15 13:37:00,0.0
Anderson's Bar,Whiskey,Jim Beam,2023-06-19 19:12:00,0.0
Anderson's Bar,Whiskey,Jim Beam,2023-06-24 21:53:00,300.82
Anderson's Bar,Whiskey,Jim Beam,2023-06-28 13:24:00,569.27
Anderson's Bar,Whiskey,Jim Beam,2023-07-01 18:20:00,558.14
Anderson's Bar,Whiskey,Jim Beam,2023-07-02 21:29:00,208.57
Anderson's Bar,Whiskey,Jim Beam,2023-07-04 21:55:00,0.0
Anderson's Bar,Whiskey,Jim Beam,2023-07-06 11:03:00,953.17
Anderson's Bar,Whiskey,Jim Beam,2023-07-07 16:22:00,375.32
Anderson's Bar,Whiskey,Jim Beam,2023-07-08 12:58:00,485.93
Anderson's Bar,Whiskey,Jim Beam,2023-07-10 22:07:00,204.94
Anderson's Bar,Whiskey,Jim Beam,2023-07-12 22:10:00,364.04
Anderson's Bar,Whiskey,Jim Beam,2023-07-14 20:08:00,160.83
Anderson's Bar,Whiskey,Jim Beam,2023-07-28 16:47:00,158.42
Anderson's Bar,Whiskey,Jim Beam,2023-08-17 14:58:00,204.07
Anderson's Bar,Whiskey,Jim Beam,2023-08-20 20:14:00,433.99
Anderson's Bar,Whiskey,Jim Beam,2023-08-30 21:31:00,485.11
Anderson's Bar,Whiskey,Jim Beam,2023-09-08 22:49:00,474.29
Anderson's Bar,Whiskey,Jim Beam,2023-09-13 15:35:00,354.02
Anderson's Bar,Whiskey,Jim Beam,2023-09-15 20:59:00,233.61
Anderson's Bar,Whiskey,Jim Beam,2023-09-24 11:27:00,182.57
Anderson's Bar,Whiskey,Jim Beam,2023-10-04 16:41:00,187.58
Anderson's Bar,Whiskey,Jim Beam,2023-10-12 11:50:00,221.13
Anderson's Bar,Whiskey,Jim Beam,2023-10-16 14:05:00,459.48
Anderson's Bar,Whiskey,Jim Beam,2023-10-17 14:32:00,282.18
Anderson's Bar,Whiskey,Jim Beam,2023-10-25 14:31:00,431.41
Anderson's Bar,Whiskey,Jim Beam,2023-11-05 11:14:00,564.96
Anderson's Bar,Whiskey,Jim Beam,2023-11-13 11:55:00,563.96
Anderson's Bar,Whiskey,Jim Beam,2023-11-15 15:14:00,207.93
Anderson's Bar,Whiskey,Jim Beam,2023-11-16 13:04:00,588.26
Anderson's Bar,Whiskey,Jim Beam,2023-11-18 17:37:00,375.69
Anderson's Bar,Whiskey,Jim Beam,2023-11-29 21:30:00,459.61
Anderson's Bar,Whiskey,Jim Beam,2023-12-01 12:01:00,411.97
Anderson's Bar,Whiskey,Jim Beam,2023-12-04 13:18:00,253.15
Anderson's Bar,Whiskey,Jim Beam,2023-12-08 20:32:00,181.11
Anderson's Bar,Whiskey,Jim Beam,2023-12-13 21:38:00,526.95
Anderson's Bar,Whiskey,Jim Beam,2023-12-19 13:06:00,582.53
Anderson's Bar,Whiskey,Jim Beam,2023-12-23 14:21:00,500.0
Anderson's Bar,Whiskey,Jim Beam,2023-12-24 15:25:00,255.12
Anderson's Bar,Whiskey,Jim Beam,2023-12-26 16:46:00,425.97
Anderson's Bar,Whiskey,Jim Beam,2023-12-28 15:38:00,582.97
Anderson's Bar,Whiskey,Jim Beam,2023-12-31 17:00:00,100.44
Anderson's Bar,Wine,Barefoot,2023-01-03 19:41:00,479.09
Anderson's Bar,Wine,Barefoot,2023-01-13 19:20:00,423.44
Anderson's Bar,Wine,Barefoot,2023-01-15 17:27:00,219.63
Anderson's Bar,Wine,Barefoot,2023-01-17 13:53:00,483.31
Anderson's Bar,Wine,Barefoot,2023-01-18 15:45:00,361.98
Anderson's Bar,Wine,Barefoot,2023-01-27 22:02:00,564.15
Anderson's Bar,Wine,Barefoot,2023-02-04 13:14:00,443.64
Anderson's Bar,Wine,Barefoot,2023-02-19 16:03:00,263.56
Anderson's Bar,Wine,Barefoot,2023-02-21 16:52:00,567.95
Anderson's Bar,Wine,Barefoot,2023-02-22 18:00:00,577.8
Anderson's Bar,Wine,Barefoot,2023-03-01 17:30:00,102.19
Anderson's Bar,Wine,Barefoot,2023-03-03 22:53:00,474.43
Anderson's Bar,Wine,Barefoot,2023-03-11 13:02:00,189.81
Anderson's Bar,Wine,Barefoot,2023-03-19 11:05:00,481.72
Anderson's Bar,Wine,Barefoot,2023-03-23 14:11:00,170.91
Anderson's Bar,Wine,Barefoot,2023-04-01 10:32:00,290.36
Anderson's Bar,Wine,Barefoot,2023-04-04 16:04:00,234.99
Anderson's Bar,Wine,Barefoot,2023-04-06 10:04:00,538.0
Anderson's Bar,Wine,Barefoot,2023-04-12 15:05:00,505.81
Anderson's Bar,Wine,Barefoot,2023-04-16 21:55:00,352.5
Anderson's Bar,Wine,Barefoot,2023-04-18 14:42:00,391.06
Anderson's Bar,Wine,Barefoot,2023-04-29 14:05:00,112.84
Anderson's Bar,Wine,Barefoot,2023-05-04 21:30:00,362.78
Anderson's Bar,Wine,Barefoot,2023-05-06 12:25:00,192.3
Anderson's Bar,Wine,Barefoot,2023-05-10 13:09:00,266.57
Anderson's Bar,Wine,Barefoot,2023-05-13 21:18:00,496.17
Anderson's Bar,Wine,Barefoot,2023-05-15 19:04:00,200.91
Anderson's Bar,Wine,Barefoot,2023-05-20 15:16:00,132.66
Anderson's Bar,Wine,Barefoot,2023-05-28 18:09:00,332.99
Anderson's Bar,Wine,Barefoot,2023-05-29 14:48:00,185.98
Anderson's Bar,Wine,Barefoot,2023-06-01 19:37:00,101.78
Anderson's Bar,Wine,Barefoot,2023-06-02 22:48:00,227.93
Anderson's Bar,Wine,Barefoot,2023-06-03 14:34:00,393.8
Anderson's Bar,Wine,Barefoot,2023-06-05 15:41:00,395.91
Anderson's Bar,Wine,Barefoot,2023-06-09 21:51:00,122.14
Anderson's Bar,Wine,Barefoot,2023-06-10 21:58:00,215.74
Anderson's Bar,Wine,Barefoot,2023-07-02 13:29:00,101.77
Anderson's Bar,Wine,Barefoot,2023-07-04 19:24:00,0.0
Anderson's Bar,Wine,Barefoot,2023-07-05 12:58:00,230.41
Anderson's Bar,Wine,Barefoot,2023-07-08 13:49:00,275.72
Anderson's Bar,Wine,Barefoot,2023-07-11 17:35:00,226.16
Anderson's Bar,Wine,Barefoot,2023-07-13 20:20:00,540.12
Anderson's Bar,Wine,Barefoot,2023-07-16 11:45:00,478.41
Anderson's Bar,Wine,Barefoot,2023-07-31 14:16:00,424.68
Anderson's Bar,Wine,Barefoot,2023-08-16 15:47:00,537.14
Anderson's Bar,Wine,Barefoot,2023-08-19 18:37:00,388.24
Anderson's Bar,Wine,Barefoot,2023-08-23 16:24:00,160.32
Anderson's Bar,Wine,Barefoot,2023-09-01 10:42:00,381.6
Anderson's Bar,Wine,Barefoot,2023-09-04 11:02:00,0.0
Anderson's Bar,Wine,Barefoot,2023-09-05 19:03:00,307.32
Anderson's Bar,Wine,Barefoot,2023-09-06 12:52:00,132.83
Anderson's Bar,Wine,Barefoot,2023-09-12 11:45:00,483.78
Anderson's Bar,Wine,Barefoot,2023-09-13 13:06:00,574.05
Anderson's Bar,Wine,Barefoot,2023-09-14 22:33:00,541.16
Anderson's Bar,Wine,Barefoot,2023-09-15 12:24:00,479.63
Anderson's Bar,Wine,Barefoot,2023-09-17 12:01:00,294.97
Anderson's Bar,Wine,Barefoot,2023-09-21 13:46:00,490.36
Anderson's Bar,Wine,Barefoot,2023-09-22 15:27:00,175.13
Anderson's Bar,Wine,Barefoot,2023-09-24 21:47:00,361.17
Anderson's Bar,Wine,Barefoot,2023-09-25 14:05:00,417.28
Anderson's Bar,Wine,Barefoot,2023-09-27 13:43:00,515.0
Anderson's Bar,Wine,Barefoot,2023-10-04 20:27:00,899.69
Anderson's Bar,Wine,Barefoot,2023-10-08 17:57:00,253.23
Anderson's Bar,Wine,Barefoot,2023-10-11 20:17:00,147.47
Anderson's Bar,Wine,Barefoot,2023-10-12 20:08:00,354.91
Anderson's Bar,Wine,Barefoot,2023-10-14 15:45:00,453.92
Anderson's Bar,Wine,Barefoot,2023-10-19 14:52:00,301.64
Anderson's Bar,Wine,Barefoot,2023-10-20 17:21:00,587.94
Anderson's Bar,Wine,Barefoot,2023-11-05 18:45:00,349.94
Anderson's Bar,Wine,Barefoot,2023-11-12 20:47:00,573.65
Anderson's Bar,Wine,Barefoot,2023-11-16 20:36:00,231.8
Anderson's Bar,Wine,Barefoot,2023-11-21 14:57:00,384.85
Anderson's Bar,Wine,Barefoot,2023-11-30 20:30:00,250.5
Anderson's Bar,Wine,Barefoot,2023-12-02 10:22:00,287.17
Anderson's Bar,Wine,Barefoot,2023-12-03 19:36:00,124.88
Anderson's Bar,Wine,Barefoot,2023-12-09 15:01:00,275.74
Anderson's Bar,Wine,Barefoot,2023-12-12 12:17:00,513.52
Anderson's Bar,Wine,Barefoot,2023-12-19 16:35:00,287.38
Anderson's Bar,Wine,Barefoot,2023-12-27 19:13:00,194.55
Anderson's Bar,Wine,Barefoot,2023-12-30 21:46:00,142.77
Anderson's Bar,Wine,Sutter Home,2023-01-01 18:13:00,0.0
Anderson's Bar,Wine,Sutter Home,2023-01-04 13:06:00,112.16
Anderson's Bar,Wine,Sutter Home,2023-01-06 11:38:00,208.44
Anderson's Bar,Wine,Sutter Home,2023-01-23 16:23:00,128.07
Anderson's Bar,Wine,Sutter Home,2023-02-02 13:17:00,582.57
Anderson's Bar,Wine,Sutter Home,2023-02-07 12:51:00,246.35
Anderson's Bar,Wine,Sutter Home,2023-02-08 13:28:00,234.71
Anderson's Bar,Wine,Sutter Home,2023-02-17 12:55:00,259.13
Anderson's Bar,Wine,Sutter Home,2023-02-26 16:32:00,518.58
Anderson's Bar,Wine,Sutter Home,2023-02-28 16:37:00,222.12
Anderson's Bar,Wine,Sutter Home,2023-03-08 10:42:00,0.0
Anderson's Bar,Wine,Sutter Home,2023-03-13 11:03:00,419.07
Anderson's Bar,Wine,Sutter Home,2023-03-15 11:31:00,349.93
Anderson's Bar,Wine,Sutter Home,2023-03-17 13:47:00,433.33
Anderson's Bar,Wine,Sutter Home,2023-03-18 16:36:00,571.38
Anderson's Bar,Wine,Sutter Home,2023-03-22 13:04:00,1180.58
Anderson's Bar,Wine,Sutter Home,2023-03-27 22:12:00,450.1
Anderson's Bar,Wine,Sutter Home,2023-03-30 19:32:00,231.3
Anderson's Bar,Wine,Sutter Home,2023-04-14 19:29:00,0.0
Anderson's Bar,Wine,Sutter Home,2023-04-17 15:34:00,252.25
Anderson's Bar,Wine,Sutter Home,2023-04-21 15:13:00,432.15
Anderson's Bar,Wine,Sutter Home,2023-04-23 14:22:00,402.37
Anderson's Bar,Wine,Sutter Home,2023-05-05 12:14:00,484.4
Anderson's Bar,Wine,Sutter Home,2023-05-07 10:20:00,163.09
Anderson's Bar,Wine,Sutter Home,2023-05-08 15:22:00,210.47
Anderson's Bar,Wine,Sutter Home,2023-05-11 19:40:00,210.71
Anderson's Bar,Wine,Sutter Home,2023-05-18 13:59:00,341.83
Anderson's Bar,Wine,Sutter Home,2023-06-04 17:28:00,200.3
Anderson's Bar,Wine,Sutter Home,2023-06-11 18:13:00,124.25
Anderson's Bar,Wine,Sutter Home,2023-06-22 19:33:00,121.43
Anderson's Bar,Wine,Sutter Home,2023-06-24 20:49:00,252.55
Anderson's Bar,Wine,Sutter Home,2023-06-28 15:09:00,270.15
Anderson's Bar,Wine,Sutter Home,2023-06-29 22:15:00,170.83
Anderson's Bar,Wine,Sutter Home,2023-07-01 10:24:00,548.34
Anderson's Bar,Wine,Sutter Home,2023-07-03 20:06:00,344.8
Anderson's Bar,Wine,Sutter Home,2023-07-06 10:22:00,883.02
Anderson's Bar,Wine,Sutter Home,2023-07-15 18:25:00,577.12
Anderson's Bar,Wine,Sutter Home,2023-07-20 17:44:00,372.17
Anderson's Bar,Wine,Sutter Home,2023-07-23 22:38:00,531.53
Anderson's Bar,Wine,Sutter Home,2023-08-04 10:06:00,191.6
Anderson's Bar,Wine,Sutter Home,2023-08-05 12:02:00,306.31
Anderson's Bar,Wine,Sutter Home,2023-08-06 15:15:00,532.2
Anderson's Bar,Wine,Sutter Home,2023-08-13 13:00:00,443.33
Anderson's Bar,Wine,Sutter Home,2023-08-22 18:42:00,482.84
Anderson's Bar,Wine,Sutter Home,2023-08-26 11:16:00,447.16
Anderson's Bar,Wine,Sutter Home,2023-08-27 13:17:00,596.74
Anderson's Bar,Wine,Sutter Home,2023-09-08 16:43:00,350.5
Anderson's Bar,Wine,Sutter Home,2023-09-19 18:53:00,440.43
Anderson's Bar,Wine,Sutter Home,2023-09-28 17:39:00,100.27
Anderson's Bar,Wine,Sutter Home,2023-09-29 19:01:00,465.35
Anderson's Bar,Wine,Sutter Home,2023-10-07 11:00:00,165.82
Anderson's Bar,Wine,Sutter Home,2023-10-18 18:00:00,119.75
Anderson's Bar,Wine,Sutter Home,2023-10-21 10:17:00,515.95
Anderson's Bar,Wine,Sutter Home,2023-10-26 20:36:00,570.39
Anderson's Bar,Wine,Sutter Home,2023-10-31 11:33:00,506.56
Anderson's Bar,Wine,Sutter Home,2023-11-01 19:56:00,551.82
Anderson's Bar,Wine,Sutter Home,2023-11-09 16:31:00,583.59
Anderson's Bar,Wine,Sutter Home,2023-11-10 12:41:00,521.1
Anderson's Bar,Wine,Sutter Home,2023-11-13 21:23:00,311.64
Anderson's Bar,Wine,Sutter Home,2023-11-27 16:05:00,550.97
Anderson's Bar,Wine,Sutter Home,2023-12-16 12:32:00,468.75
Anderson's Bar,Wine,Sutter Home,2023-12-26 19:12:00,551.09
Anderson's Bar,Wine,Yellow Tail,2023-01-05 21:47:00,389.08
Anderson's Bar,Wine,Yellow Tail,2023-01-08 11:45:00,379.83
Anderson's Bar,Wine,Yellow Tail,2023-01-11 20:29:00,511.07
Anderson's Bar,Wine,Yellow Tail,2023-01-22 21:14:00,405.72
Anderson's Bar,Wine,Yellow Tail,2023-01-28 19:35:00,173.5
Anderson's Bar,Wine,Yellow Tail,2023-01-29 12:00:00,169.55
Anderson's Bar,Wine,Yellow Tail,2023-02-03 20:26:00,921.94
Anderson's Bar,Wine,Yellow Tail,2023-02-11 18:41:00,293.11
Anderson's Bar,Wine,Yellow Tail,2023-02-16 12:04:00,417.13
Anderson's Bar,Wine,Yellow Tail,2023-03-05 16:48:00,368.66
Anderson's Bar,Wine,Yellow Tail,2023-03-06 14:10:00,528.6
Anderson's Bar,Wine,Yellow Tail,2023-03-10 22:45:00,52.61
Anderson's Bar,Wine,Yellow Tail,2023-03-12 19:11:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-03-20 19:03:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-03-24 18:12:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-03-26 11:45:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-03-29 16:39:00,492.1
Anderson's Bar,Wine,Yellow Tail,2023-04-03 15:06:00,226.18
Anderson's Bar,Wine,Yellow Tail,2023-04-07 11:48:00,417.28
Anderson's Bar,Wine,Yellow Tail,2023-04-09 11:24:00,124.13
Anderson's Bar,Wine,Yellow Tail,2023-04-10 17:26:00,480.82
Anderson's Bar,Wine,Yellow Tail,2023-04-11 22:05:00,547.39
Anderson's Bar,Wine,Yellow Tail,2023-04-15 11:25:00,2.14
Anderson's Bar,Wine,Yellow Tail,2023-04-19 14:36:00,331.77
Anderson's Bar,Wine,Yellow Tail,2023-04-24 21:04:00,281.73
Anderson's Bar,Wine,Yellow Tail,2023-04-25 19:43:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-04-26 20:16:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-04-27 15:46:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-04-28 18:57:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-04-30 12:50:00,228.75
Anderson's Bar,Wine,Yellow Tail,2023-05-03 15:22:00,1036.72
Anderson's Bar,Wine,Yellow Tail,2023-05-19 16:34:00,557.25
Anderson's Bar,Wine,Yellow Tail,2023-05-24 18:51:00,310.69
Anderson's Bar,Wine,Yellow Tail,2023-05-31 19:23:00,460.93
Anderson's Bar,Wine,Yellow Tail,2023-06-07 16:45:00,544.01
Anderson's Bar,Wine,Yellow Tail,2023-06-08 18:42:00,183.37
Anderson's Bar,Wine,Yellow Tail,2023-06-12 16:47:00,126.7
Anderson's Bar,Wine,Yellow Tail,2023-06-17 22:26:00,447.07
Anderson's Bar,Wine,Yellow Tail,2023-06-20 10:24:00,429.88
Anderson's Bar,Wine,Yellow Tail,2023-06-21 16:12:00,569.02
Anderson's Bar,Wine,Yellow Tail,2023-06-26 17:14:00,252.01
Anderson's Bar,Wine,Yellow Tail,2023-07-07 22:47:00,365.62
Anderson's Bar,Wine,Yellow Tail,2023-07-14 16:01:00,414.35
Anderson's Bar,Wine,Yellow Tail,2023-07-17 17:23:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-07-18 14:42:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-07-21 21:48:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-07-22 16:24:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-07-24 16:11:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-07-28 15:39:00,450.27
Anderson's Bar,Wine,Yellow Tail,2023-08-02 16:28:00,301.74
Anderson's Bar,Wine,Yellow Tail,2023-08-03 13:08:00,91.56
Anderson's Bar,Wine,Yellow Tail,2023-08-11 14:43:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-08-17 21:29:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-08-21 11:54:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-08-24 12:06:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-08-28 20:35:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-08-29 11:26:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-09-07 14:09:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-09-11 10:57:00,143.78
Anderson's Bar,Wine,Yellow Tail,2023-09-20 18:00:00,375.97
Anderson's Bar,Wine,Yellow Tail,2023-09-23 17:58:00,443.0
Anderson's Bar,Wine,Yellow Tail,2023-10-02 19:28:00,206.37
Anderson's Bar,Wine,Yellow Tail,2023-10-05 15:32:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-10-10 15:32:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-10-17 16:22:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-10-22 14:56:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-10-24 17:55:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-10-25 20:26:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-10-29 21:32:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-11-02 20:15:00,0.0
Anderson's Bar,Wine,Yellow Tail,2023-11-06 11:30:00,212.4
Anderson's Bar,Wine,Yellow Tail,2023-11-20 19:06:00,157.19
Anderson's Bar,Wine,Yellow Tail,2023-11-22 13:50:00,223.68
Anderson's Bar,Wine,Yellow Tail,2023-11-24 15:34:00,543.62
Anderson's Bar,Wine,Yellow Tail,2023-11-28 17:08:00,399.62
Anderson's Bar,Wine,Yellow Tail,2023-11-29 17:36:00,166.85
Anderson's Bar,Wine,Yellow Tail,2023-12-01 22:51:00,574.61
Anderson's Bar,Wine,Yellow Tail,2023-12-04 15:35:00,578.59
Anderson's Bar,Wine,Yellow Tail,2023-12-11 22:37:00,269.96
Anderson's Bar,Wine,Yellow Tail,2023-12-14 20:56:00,182.91
Anderson's Bar,Wine,Yellow Tail,2023-12-15 15:15:00,172.99
Anderson's Bar,Wine,Yellow Tail,2023-12-17 11:41:00,451.66
Anderson's Bar,Wine,Yellow Tail,2023-12-21 22:34:00,243.14
Anderson's Bar,Wine,Yellow Tail,2023-12-31 20:19:00,129.41
Brown's Bar,Beer,Budweiser,2023-01-06 20:21:00,224.12
Brown's Bar,Beer,Budweiser,2023-01-13 22:04:00,451.47
Brown's Bar,Beer,Budweiser,2023-01-19 13:53:00,280.02
Brown's Bar,Beer,Budweiser,2023-01-22 16:58:00,318.32
Brown's Bar,Beer,Budweiser,2023-01-29 15:59:00,134.96
Brown's Bar,Beer,Budweiser,2023-02-02 22:52:00,512.16
Brown's Bar,Beer,Budweiser,2023-02-04 15:17:00,195.48
Brown's Bar,Beer,Budweiser,2023-03-05 14:04:00,442.77
Brown's Bar,Beer,Budweiser,2023-03-23 17:49:00,106.48
Brown's Bar,Beer,Budweiser,2023-04-15 13:53:00,491.41
Brown's Bar,Beer,Budweiser,2023-04-16 18:00:00,550.96
Brown's Bar,Beer,Budweiser,2023-05-01 16:20:00,442.72
Brown's Bar,Beer,Budweiser,2023-05-06 17:38:00,199.84
Brown's Bar,Beer,Budweiser,2023-05-09 12:18:00,334.91
Brown's Bar,Beer,Budweiser,2023-05-15 14:29:00,338.0
Brown's Bar,Beer,Budweiser,2023-05-18 12:59:00,573.58
Brown's Bar,Beer,Budweiser,2023-05-19 15:16:00,582.49
Brown's Bar,Beer,Budweiser,2023-05-22 18:43:00,185.53
Brown's Bar,Beer,Budweiser,2023-05-28 17:57:00,500.19
Brown's Bar,Beer,Budweiser,2023-05-30 16:26:00,300.1
Brown's Bar,Beer,Budweiser,2023-06-14 16:08:00,366.2
Brown's Bar,Beer,Budweiser,2023-06-15 14:33:00,569.78
Brown's Bar,Beer,Budweiser,2023-06-25 22:01:00,129.26
Brown's Bar,Beer,Budweiser,2023-06-29 14:41:00,114.6
Brown's Bar,Beer,Budweiser,2023-07-03 14:27:00,453.85
Brown's Bar,Beer,Budweiser,2023-07-06 15:16:00,526.73
Brown's Bar,Beer,Budweiser,2023-07-13 18:26:00,168.03
Brown's Bar,Beer,Budweiser,2023-07-17 13:30:00,568.76
Brown's Bar,Beer,Budweiser,2023-07-20 12:14:00,481.14
Brown's Bar,Beer,Budweiser,2023-07-29 21:17:00,333.88
Brown's Bar,Beer,Budweiser,2023-07-30 15:18:00,269.7
Brown's Bar,Beer,Budweiser,2023-08-06 11:31:00,465.37
Brown's Bar,Beer,Budweiser,2023-08-07 18:05:00,318.71
Brown's Bar,Beer,Budweiser,2023-08-14 22:17:00,147.84
Brown's Bar,Beer,Budweiser,2023-08-25 17:48:00,287.62
Brown's Bar,Beer,Budweiser,2023-09-09 18:05:00,199.31
Brown's Bar,Beer,Budweiser,2023-09-25 19:20:00,433.49
Brown's Bar,Beer,Budweiser,2023-09-27 17:44:00,304.35
Brown's Bar,Beer,Budweiser,2023-10-06 22:21:00,530.92
Brown's Bar,Beer,Budweiser,2023-10-08 10:17:00,310.46
Brown's Bar,Beer,Budweiser,2023-11-02 19:25:00,494.19
Brown's Bar,Beer,Budweiser,2023-11-23 12:55:00,0.0
Brown's Bar,Beer,Budweiser,2023-11-24 14:40:00,151.29
Brown's Bar,Beer,Budweiser,2023-11-25 12:37:00,135.87
Brown's Bar,Beer,Budweiser,2023-11-27 17:12:00,598.89
Brown's Bar,Beer,Budweiser,2023-12-01 15:08:00,544.37
Brown's Bar,Beer,Budweiser,2023-12-05 16:59:00,164.59
Brown's Bar,Beer,Budweiser,2023-12-19 12:29:00,461.78
Brown's Bar,Beer,Budweiser,2023-12-20 16:03:00,0.0
Brown's Bar,Beer,Coors,2023-01-07 17:20:00,428.46
Brown's Bar,Beer,Coors,2023-01-09 13:49:00,444.47
Brown's Bar,Beer,Coors,2023-01-14 22:58:00,167.73
Brown's Bar,Beer,Coors,2023-01-28 15:52:00,1024.38
Brown's Bar,Beer,Coors,2023-01-31 15:32:00,227.14
Brown's Bar,Beer,Coors,2023-02-07 19:19:00,0.0
Brown's Bar,Beer,Coors,2023-02-19 15:08:00,0.0
Brown's Bar,Beer,Coors,2023-02-22 16:36:00,0.0
Brown's Bar,Beer,Coors,2023-03-04 11:00:00,0.0
Brown's Bar,Beer,Coors,2023-03-13 12:03:00,0.0
Brown's Bar,Beer,Coors,2023-03-16 10:44:00,229.25
Brown's Bar,Beer,Coors,2023-03-22 14:54:00,276.95
Brown's Bar,Beer,Coors,2023-03-25 18:18:00,390.86
Brown's Bar,Beer,Coors,2023-03-31 20:49:00,0.0
Brown's Bar,Beer,Coors,2023-04-23 18:20:00,424.48
Brown's Bar,Beer,Coors,2023-04-29 20:19:00,156.62
Brown's Bar,Beer,Coors,2023-05-07 20:01:00,555.81
Brown's Bar,Beer,Coors,2023-05-11 21:36:00,225.91
Brown's Bar,Beer,Coors,2023-06-01 18:17:00,586.75
Brown's Bar,Beer,Coors,2023-06-02 20:05:00,452.79
Brown's Bar,Beer,Coors,2023-06-03 22:55:00,210.09
Brown's Bar,Beer,Coors,2023-06-08 14:56:00,0.0
Brown's Bar,Beer,Coors,2023-06-26 17:41:00,0.0
Brown's Bar,Beer,Coors,2023-07-04 10:53:00,0.0
Brown's Bar,Beer,Coors,2023-07-16 19:57:00,244.63
Brown's Bar,Beer,Coors,2023-07-21 15:09:00,296.91
Brown's Bar,Beer,Coors,2023-07-24 20:47:00,588.56
Brown's Bar,Beer,Coors,2023-08-01 16:59:00,188.03
Brown's Bar,Beer,Coors,2023-08-29 11:17:00,439.94
Brown's Bar,Beer,Coors,2023-09-01 22:53:00,185.0
Brown's Bar,Beer,Coors,2023-09-18 10:01:00,240.72
Brown's Bar,Beer,Coors,2023-09-20 21:03:00,491.53
Brown's Bar,Beer,Coors,2023-09-30 10:41:00,182.05
Brown's Bar,Beer,Coors,2023-10-15 20:07:00,399.6
Brown's Bar,Beer,Coors,2023-10-21 22:02:00,309.68
Brown's Bar,Beer,Coors,2023-11-04 17:45:00,269.95
Brown's Bar,Beer,Coors,2023-11-07 15:26:00,979.89
Brown's Bar,Beer,Coors,2023-11-10 19:29:00,237.04
Brown's Bar,Beer,Coors,2023-11-11 22:33:00,598.82
Brown's Bar,Beer,Coors,2023-11-14 19:15:00,261.95
Brown's Bar,Beer,Coors,2023-11-15 17:23:00,512.75
Brown's Bar,Beer,Coors,2023-11-30 17:26:00,100.27
Brown's Bar,Beer,Coors,2023-12-21 21:06:00,280.73
Brown's Bar,Beer,Coors,2023-12-23 16:05:00,938.99
Brown's Bar,Beer,Coors,2023-12-24 19:07:00,480.28
